source,user_name,rating,review_date,review_description,ulasan
App Store,Puputsmeilani,3,2025-02-14 13:39:31,Kenapa theme whatsapp nya ilaaang? Ayo kembalikan theme whatsapp yg pink ituuu,theme whatsapp ilaaang ayo kembalikan theme whatsapp pink ituuu
App Store,gagaprtama,5,2025-02-14 13:32:21,"tolong temanya dikasihkan lagi, setelah update tema chat malah menghilang",temanya dikasihkan update tema chat menghilang
App Store,Meidynah,3,2025-02-14 13:25:40,di iphone aku belum ada bubble chat biru,iphone bubble chat biru
App Store,davina putri zulya,5,2025-02-14 13:24:40,pengen chat pink,pengen chat pink
App Store,yahouy,4,2025-02-14 13:20:49,kok wa saya belum ada fitur ganti warna bubble chat min,wa fitur ganti warna bubble chat min
App Store,supitot,2,2025-02-14 12:56:05,kapan ya tema saya bisa berubah warna pink,tema berubah warna pink
App Store,flrnze,2,2025-02-14 12:47:10,"gajelas. ketinggalan update mulu.. padahal udh sering di update lewat apps, tp gak ada yg baruny pas di buka.",gajelas ketinggalan update mulu update apps gak baruny buka
App Store,Pudding’s.,1,2025-02-14 12:46:13,Bad,bad
App Store,Tinopwt,1,2025-02-14 12:37:53,Sering update tapi belum dapat whatsaap themes,update whatsaap themes
App Store,caw0608,4,2025-02-14 12:33:51,"untuk tema bubble chat blm rata semua ya? aku blm kebagian, plss ratain donggg🥺☹️",tema bubble chat blm blm kebagian plss ratain donggg
App Store,siiiisssaaaaasaa,2,2025-02-14 12:31:10,kapan tema dan bubble chat ganti warnaaa plss mauu…,tema bubble chat ganti warnaaa plss mauu
App Store,pukimakkocok,1,2025-02-14 12:30:35,GA JELAS BANGET DAH MASA WLPP WARNA” ITU GABISA DI SAYA? SEDANGKAN YANG LAIN AJA UDH TERSEDIA!! PKONYA SY MAU WLLP WARNA ITU YA!!,ga wlpp warna gabisa tersedia pkonya sy wllp warna
App Store,gilakluuu yangbener,3,2025-02-14 12:14:49,"kenapa WA di ios sekarang ngebug bangettt, untuk notifikasi biasa ga muncull plisss, tolong dong perbaikii kadang notif chat sama telpon nya gada sama sekali, pas buka WA langsung muncull",wa ios ngebug bangettt notifikasi ga muncull plisss perbaikii kadang notif chat telpon gada buka wa langsung muncull
App Store,ptr2311,1,2025-02-14 12:10:17,theme whatsapp ga muncul trs aneh,theme whatsapp ga muncul aneh
App Store,secretonlywgwg,1,2025-02-14 12:09:55,wa benerin dong nih apa apa pembaruanya dapetnya telat mulu,wa benerin pembaruanya dapetnya telat mulu
App Store,adaftwgg,4,2025-02-14 11:55:00,buatt semua pengguna iphone pengin merasakann ganti warna Bubble,buatt pengguna iphone pengin merasakann ganti warna bubble
App Store,denanda27272727,4,2025-02-14 11:51:47,KENAPA AKU GAK DAPET UPDATE META AI 😭😭😭😭😭,gak dapet update meta ai
App Store,Hdhjdbsb,1,2025-02-14 11:50:33,Kenapa kalo vc hp nya miring layarnya jadi ikutan miring,vc hp miring layarnya ikutan miring
App Store,jjjshshsbah,5,2025-02-14 11:41:06,wa pink kapannnnn,wa pink kapannnnn
App Store,virgiangelia,2,2025-02-14 11:29:01,pake ios brp sihhh biar dpt tema cht? udah di update wa terbaru masih gadapet!,ios brp sihhh tema cht update wa terbaru gadapet
App Store,indraramdhani_,5,2025-02-14 11:11:36,"Aplikasinya gong.. tolong kepada tim whatsapp untuk pembaruan fitur agar semua merata, saya belum mendapatkan meta ai dan tema chat. harap segera di update terimakasih.",aplikasinya gong tim whatsapp pembaruan fitur merata meta ai tema chat harap update terimakasih
App Store,Kasiatii,5,2025-02-14 11:05:54,Tema chat whatsapp nya gak ada,tema chat whatsapp gak
App Store,catzumeken,5,2025-02-14 10:42:31,whatsapp keren bangett :( sayangnya aku belum ada fitur tema! ayoo kasih aku fitur tema dong whatsapp biar aku lebih nyaman pakainyaaa❤️,whatsapp keren bangett sayangnya fitur tema ayoo kasih fitur tema whatsapp nyaman pakainyaaa
App Store,xierrraav,5,2025-02-14 10:18:58,sebell aku blum dapet bubble chat warna warni,sebell blum dapet bubble chat warna warni
App Store,Nonamerisss,1,2025-02-14 10:18:40,"Kenapa wa saya tidak ada tema chat default sedangkan di hp teman saya yg lain sudah ada ,tolonggg keadilannya 😡",wa tema chat default hp teman tolonggg keadilannya
App Store,pacaridolamu123,4,2025-02-14 10:05:56,Kapan ada bubble chat di semua iphone😭😭,bubble chat iphone
App Store,kenzie's archive,1,2025-02-14 09:56:50,Knp tampilan bubble saya tidak bisa berbeda warna..,knp tampilan bubble berbeda warna
App Store,lzioop,3,2025-02-14 09:54:43,wa warnaa nyaa manaa kesel banget udah berbulan bulan kaga ada terus,wa warnaa nyaa manaa kesel berbulan kaga
App Store,Nurkholiffah,2,2025-02-14 09:42:09,"tiba” udah hilang fitur tema chatnya di WA saya, mengecawakan sekali 🥺",hilang fitur tema chatnya wa mengecawakan
App Store,Hlandhakdn,3,2025-02-14 09:18:24,Plissss mau ada tema chat nyaaa udah sering update cuma masih belum dapet dapet jugaaa,plissss tema chat nyaaa update dapet dapet jugaaa
App Store,iaaann____,4,2025-02-14 09:16:32,"halo, ini kpn yh sy dpt tema chat",halo kpn yh sy tema chat
App Store,fatmalamulia,1,2025-02-14 08:59:16,kenapa saya gak dpt tema yg baru,gak tema
App Store,kiaajmi,1,2025-02-14 08:54:34,Kembalikan tema bubble chatku yg cakep ituuu😭🫵🏻 baru aku kasih bintang 5,kembalikan tema bubble chatku cakep ituuu kasih bintang 5
App Store,Melisa liem,1,2025-02-14 08:42:32,"Yang lain udah kebagian wa theme tapi saya gak dapat2 sampai berbulan2, mohon maaf wa saya rate 1 krn pilih kasihhhh 😩",kebagian wa theme gak dapat2 berbulan2 mohon maaf wa rate 1 pilih kasihhhh
App Store,Paradise911,1,2025-02-14 07:45:04,saya tidak setuju ada proxy di wa. karna proxy mengajarkan manusia berbohong dengan dirinya sendiri. sy tegaskalagi (PROXY) di HAPUS secepatnya di WA. jika sistim proxy di hapus. sy akan memberi bintang 6 trimakasi 🙏🏽,setuju proxy wa karna proxy mengajarkan manusia berbohong sy tegaskalagi proxy hapus secepatnya wa sistim proxy hapus sy bintang 6 trimakasi
App Store,Nguyen tap ow,1,2025-02-14 07:44:16,"Makin gajelass aja,kalo dibuat vc gambar suka miring"" sendiri tolong untukk di kembalikan seperti semula lagi karena gak enakk sama sekali",gajelass ajakalo vc gambar suka miring untukk kembalikan gak enakk
App Store,youngbojes,2,2025-02-14 07:09:15,"padahal kemarin sudah dapat update ganti tema, tiba2 hilang lagi 🫤",kemarin update ganti tema tiba2 hilang
App Store,Hyfaww,5,2025-02-14 06:53:07,Huhu,huhu
App Store,rafika cantikkk,1,2025-02-14 06:52:41,jht g kebagian fitur gnti tema 😠😭💔,jht g kebagian fitur gnti tema
App Store,cukur ketek,3,2025-02-14 06:30:17,"bagus si gaada kendala apa apa, tapi aku belum kebagian update yang bisa ganti tema",bagus gaada kendala kebagian update ganti tema
App Store,AZELIYAOKTAVIANA,1,2025-02-14 06:19:38,assalamualaikum warahmatullahi saya minta tolong whatsApp saya mau bubble chatt,assalamualaikum warahmatullahi whatsapp bubble chatt
App Store,gluhprtwi,5,2025-02-14 06:18:30,kenpaa wa saya belum dapet bubble chat warna warni🥹🥲,kenpaa wa dapet bubble chat warna warni
App Store,mayaint,2,2025-02-14 06:13:13,"aku bete aku males kmrin aku di kasih theme cht, sekarang ga, balikin ga, jelek bat ga adil ga mood males balikin dlu theme chtnya",bete males kmrin kasih theme cht ga balikin ga jelek bat ga adil ga mood males balikin dlu theme chtnya
App Store,Taaa_12,3,2025-02-14 06:02:48,"WhatsApp saya sering kali notifikasinya tidak muncul jika terdapat chat / telpon, hanya muncul ketika aplikasi dibuka. Ntah karna memakai iphone atau bukan tapi tolong segera diperbaiki.",whatsapp notifikasinya muncul chat telpon muncul aplikasi dibuka ntah karna memakai iphone diperbaiki
App Store,Tolong LIHAT ini,3,2025-02-14 06:00:08,"Kembalikan fitur story di akun tertaut. Geram. Kemarin kemain sudah ada. Kenapa hilang lagi?! Kecewa. 
Udah ios terbaru masih belum ada bubble chat juga?! What happen! Kenapa tidak menyeluruh?",kembalikan fitur story akun tertaut geram kemarin kemain hilang kecewa ios terbaru bubble chat what happen
App Store,farel cetol,5,2025-02-14 05:55:57,yha,yha
App Store,nisa aulia mifftahah,3,2025-02-14 05:50:05,punya saya belum kebagian tema whatsapp sedih banget,kebagian tema whatsapp sedih
App Store,syahlawsy,3,2025-02-14 05:20:45,"not bad, tapi pengen tema warna warni pls",not bad pengen tema warna warni pls
App Store,pitiwwww,4,2025-02-14 05:13:38,"aku udah lama make wa, dari masih andro sampe ke iOs tpi selalu ketinggalan update nyaa huhu, di XR udh ada Bubble Tema di Ip 11 gk ada sedih deh",make wa andro sampe ios tpi ketinggalan update nyaa huhu xr bubble tema ip 11 gk sedih
App Store,Van08888,5,2025-02-14 04:50:36,Bagus,bagus
App Store,sephiaxa,2,2025-02-14 04:26:44,belum muncul tema wallpaper yg bisa di custom bawain dari whatsapp,muncul tema wallpaper custom bawain whatsapp
App Store,Quatzel,5,2025-02-14 04:20:54,I Need Themeeeee!!!,i need themeeeee
App Store,echaa.aj,3,2025-02-14 04:18:30,"kok tema wa aku ga updet” yaa, udah nunggu dari 3 bulan lalu, udah di perbaruin beberapa kali tapi tetep aja kayak biasa, ini belum nyebar atau emang ga bisa di pakai di ip 11, padahal udah di updet juga ios nya ke 17 , tolong yaa😭😭
lucu soalnyaa jadi pengennn",tema wa ga updet yaa nunggu 3 perbaruin tetep kayak nyebar emang ga ip 11 updet ios 17 yaa lucu soalnyaa pengennn
App Store,ariesmaniz,3,2025-02-14 04:12:09,kenapa kok gaada tema padahal uda update terus sedangkan yg lain udah pada muncul tema,gaada tema uda update muncul tema
App Store,zrrra,3,2025-02-14 04:07:21,"kenapa di Iphone gabisa ganti tema bubble, padahal di andong uda ada tapi di iphone belum ada tolong dong",iphone gabisa ganti tema bubble andong uda iphone
App Store,iniygson,1,2025-02-14 03:52:49,Vc rotasi ngebug,vc rotasi ngebug
App Store,0011ninezz,5,2025-02-14 03:38:46,so far good but please give me a theme whatsapp,far good but please give me theme whatsapp
App Store,Bonasila,5,2025-02-14 03:37:28,Need wa meta ai,need wa meta ai
App Store,bla1723,4,2025-02-14 03:22:29,kok aku belum bisa ubah tema chat yaa?,ubah tema chat yaa
App Store,faazdomosh,3,2025-02-14 02:36:31,selalu update tp ga pernah ada fitur tema nya,update ga fitur tema
App Store,Yazid2001,2,2025-02-14 02:35:25,"Baru 3 hari instal di hp baru, temanya masih bisa di pake, kgt bgt pagi-pagi 13/02/2025 temanya balik lagi kek awal🙈🙈 ini bug atau gimanaaaaa pdahal udah di update jugaaa",3 instal hp temanya kgt pagipagi 13022025 temanya kek bug gimanaaaaa pdahal update jugaaa
App Store,Adelsssiya,4,2025-02-14 02:05:27,Sering banget update biar dapet fitur tema tapi sampe sekarang belum dapet😭,update dapet fitur tema sampe dapet
App Store,amellia.lg,5,2025-02-14 01:53:33,Tolong balikin warna iPhone jadi warna biru lagi karena itu udah jadi khas iphone,balikin warna iphone warna biru khas iphone
App Store,lizzy phantomhive,5,2025-02-14 01:51:57,"mantep lah,bisa chatan ama tmn",mantep lahbisa chatan ama tmn
App Store,Sugestu,3,2025-02-14 01:38:33,"Sebelumnya sudah dari lama saya mendapatkan tema chat di whatsaap tapi kenapa sekarang tiba tiba hilang yaa, tolong untuk segera diperbaiki ya",tema chat whatsaap hilang yaa diperbaiki
App Store,10203847372,3,2025-02-14 01:07:24,"WOY WHATSAPP TOLONG LAHH knpp aku blm bs ganti tema kocak lu, pls lah ak iri sm orgorg ak mw jg ganti tema elah",woy whatsapp lahh knpp blm bs ganti tema kocak pls ak iri sm orgorg ak mw ganti tema elah
App Store,Alvin Sat,5,2025-02-14 01:03:02,"Aplikasi whatsapp bintang 5 udah bagus sangat, cuman kapan ip 11 saya dapat update tema chat whatsapp?",aplikasi whatsapp bintang 5 bagus cuman ip 11 update tema chat whatsapp
App Store,Emiliana Kartika,1,2025-02-14 00:54:42,Gak dapet2 tema chat whatsappnya,gak dapet2 tema chat whatsappnya
App Store,dwnrniatlalya,5,2025-02-14 00:24:44,kenapa wa saya belum bisa bergnti tema cht,wa bergnti tema cht
App Store,matchawwwa,1,2025-02-13 23:45:03,"koo ga dapet update tema siii padahal rajin updatee ,gimana sii pembaruannya kok ngga rata",koo ga dapet update tema siii rajin updatee gimana sii pembaruannya ngga
App Store,vyviooo,5,2025-02-13 23:23:02,"setelah nunggu berbulan bulan akhirnya tema nya muncul, yey bisa bubble chat warna pink 💗🎀",nunggu berbulan tema muncul yey bubble chat warna pink
App Store,qolda,2,2025-02-13 22:41:09,"kenapaa ga ada bubble chat ga ad warnanya
sii 😒😒",kenapaa ga bubble chat ga ad warnanya sii
App Store,Makedin1202,5,2025-02-13 21:18:39,Keren,keren
App Store,gamebabbbiiii,5,2025-02-13 19:58:00,Rip IPhone6,rip iphone6
App Store,404.margots,4,2025-02-13 18:06:31,kenapa tidak bisa berbagi layar???,berbagi layar
App Store,dg ca,1,2025-02-13 17:16:30,kok aku blm dpat tema cht yg baru pdhal udah sering update plis kali ini klo update udah dpt yah🥹,blm dpat tema cht pdhal update plis update yah
App Store,akohhhhhhh,4,2025-02-13 17:10:36,"kapann tema chtnya whatsapp ku adaa, mau tema pinkkkk😭🥹",kapann tema chtnya whatsapp ku adaa tema pinkkkk
App Store,infomasku,1,2025-02-13 16:50:58,bisa ga sih di perbaiki lagi soalnya bikin ribut aja,ga perbaiki ribut
App Store,Beutoi,2,2025-02-13 16:43:28,"WA Saya tidak Ada Ai
Tolong di bantu",wa ai bantu
App Store,ashapacarjaydanjaemin,4,2025-02-13 16:32:05,plis balikin fitur tema chat default,plis balikin fitur tema chat default
App Store,ririn alvita,4,2025-02-13 16:28:08,klo uda muncung baru bintang 5,uda muncung bintang 5
App Store,Vsgwiwkxbdrwy,2,2025-02-13 16:06:36,Kok whatsapp aku belum bisa yg custom tema chat sih 😭😭😭 HELPPP PLEASE.. NANGIS NIH AKU!!!!,whatsapp custom tema chat helppp please nangis
App Store,batsmouses,1,2025-02-13 15:45:17,Cant sharing contact,cant sharing contact
App Store,Nzons,2,2025-02-13 15:45:11,plisss dong wa aku blm muncul” tema juga 😭,plisss wa blm muncul tema
App Store,israanhs,1,2025-02-13 15:35:38,tidak ad bubble chat warna pink,ad bubble chat warna pink
App Store,setan bzhsns,5,2025-02-13 15:20:56,"woi min masa buka gc glitch sih, bug lu perbaikin lg dhh, tolong lh ganggu bgt glitchnya",min buka gc glitch bug perbaikin dhh lh ganggu glitchnya
App Store,afifahdwi,5,2025-02-13 14:37:03,"aplikasinya keren, canggih, tapi sudah menunggu lama dan sudah merasa tertinggal oleh yang lain di iphone 15 saya tidak muncul muncul juga tema walpapper whatsapp dan membuat saya sedih, tolong segera hadirkan, terimakasih",aplikasinya keren canggih menunggu tertinggal iphone 15 muncul muncul tema walpapper whatsapp sedih hadirkan terimakasih
App Store,Yoga Mugi Pangestu,1,2025-02-13 14:36:00,"Aplikasi aneh, menyediakan fitur sebut teman di story eh giliran saya sebut teman selang beberapa menit akun saya diblokir selama 6 jam dan saya tidak bisa pakai apa2. Dan ini sudah terjadi 2x loh,, Ini mau bikin fitur atau bikin jebakan untuk user???",aplikasi aneh menyediakan fitur teman story eh giliran teman selang menit akun diblokir 6 jam apa2 2x loh fitur jebakan user
App Store,Nalaaii,5,2025-02-13 14:24:37,"sebenernya bagus,tapi tolong kasih aku warna bubble chat plss 💔",sebenernya bagustapi kasih warna bubble chat plss
App Store,Widyan.,4,2025-02-13 14:11:17,Kenapa sekarang tidak bisa update story diperangkat pendamping ya? Cuman bisa update di perangkat utama.,update story diperangkat pendamping cuman update perangkat utama
App Store,Devisintiaadewi,1,2025-02-13 13:58:55,Emang agak kesel si sama wa sekarang apa lagi buat pengguna ios,emang kesel wa pengguna ios
App Store,wndxx123,1,2025-02-13 13:50:31,abis diupdate malah ada bugnya di ios 18.1 kacau whatsapp,abis diupdate bugnya ios 181 kacau whatsapp
App Store,ciEwqqaw,4,2025-02-13 13:47:38,"belum muncul fitur chat theme, yang bisa atur warna dan theme chat di whatsaap, di hp saya belum ada.",muncul fitur chat theme atur warna theme chat whatsaap hp
App Store,someonewhodoesntexist,1,2025-02-13 13:34:43,"fitur bubble chat warnanya ko tiba tiba ilang? gajelas bgt tiba tiba gada, update ngga padahal. freak lo.",fitur bubble chat warnanya ko ilang gajelas gada update ngga freak lo
App Store,sigemayy,5,2025-02-13 12:41:45,bagus🙏🏻,bagus
App Store,jwaaa123,1,2025-02-13 12:32:35,"kenapa WA ak lom bisa tema warna pinkk kesellzzz,gak adilll",wa ak lom tema warna pinkk kesellzzzgak adilll
App Store,tio.1234,1,2025-02-13 12:29:55,dri kmrin update tpi ga prnh dpt theme cht yg bru,dri kmrin update tpi ga prnh theme cht bru
App Store,HeRoesZx,1,2025-02-13 11:55:40,Sticker dari pesan lawan bicara tidak dapat dilihat dan tidak dapat diunduh.,sticker pesan lawan bicara diunduh
App Store,Nbekro,4,2025-02-13 11:51:17,Tolong dong fitur default chat theme nya di ratain di semua hp aku update terus tapi ga muncul2 fitur nya,fitur default chat theme ratain hp update ga muncul2 fitur
App Store,ciskamelati2001,2,2025-02-13 10:45:34,"tema WA di hp ku ga bisa/ga ada, sedangkan di hp tmnku ios&andro udh ada, bingung kenapa",tema wa hp ku ga bisaga hp tmnku iosandro bingung
App Store,Revedita,5,2025-02-13 10:27:30,Tolong ini kenapa waktu buka WA akun/no hp saya tiba2 ada peringatan katanya nomornya ga bs digunakan dgn alasan spam. Maksudnya gimana ini 🥲,buka wa akunno hp tiba2 peringatan nomornya ga bs alasan spam maksudnya gimana
App Store,Asomeess123344,5,2025-02-13 10:20:20,Tolong dong masa lagi chtan wa ya malah eror tiba2 ke uninstal pas di download ulang lama banget tolong segera di perbaiki,chtan wa eror tiba2 uninstal download ulang perbaiki
App Store,elqio,3,2025-02-13 09:48:10,"TOLONG YAA WA KU KENAPA GA SEPERTI PUNYA ORANG LAIN, TEMA NYA BISA BERWARNA DAN BAGUSS, TOLONG DONG WA KU JUGA GITU PADAHAL VERSI WA NYA SAMA LOH, PERCUMA BELI HP BAGUS BAGUS TAPI WA NYA KALAH SAMA HP YANG DIBAWAH.🫵🏻",yaa wa ku ga orang tema berwarna baguss wa ku gitu versi wa loh beli hp bagus bagus wa kalah hp dibawah
App Store,lielieshie,4,2025-02-13 09:31:40,"theme chatnya kok ga muncul"" padahal udah beberapa kali update :(",theme chatnya ga muncul update
App Store,footeater69,1,2025-02-13 09:14:46,FITUR NYA HILANG BUBBLE WHATSAPP SAYA JADI HIJO SAYA MAU NYA PINKK💔💔💔,fitur hilang bubble whatsapp hijo pinkk
App Store,laleaa,2,2025-02-13 08:50:23,tampilan ganti warna nya hilang jelek banget,tampilan ganti warna hilang jelek
App Store,Bambang Suprihadi,1,2025-02-13 08:15:02,Iphone 5s nggak bisa install shg tidak bisa Whatsap...jadi hp koleksi sj.,iphone 5s install shg whatsapjadi hp koleksi sj
App Store,Fyolazz,5,2025-02-13 07:49:04,Kenapa di iphone bubble chat nya warna ijo lagi ya kemaren bisa diganti warna mohon diperbaiki🙏🏻,iphone bubble chat warna ijo kemaren diganti warna mohon diperbaiki
App Store,chigochiga,4,2025-02-13 07:42:52,wa kalo update ga pernah update merata,wa update ga update merata
App Store,Nafamah,1,2025-02-13 07:06:18,kenapa custom tema chat di whatsapp ios hilang. jadi tolong segera di perbaiki,custom tema chat whatsapp ios hilang perbaiki
App Store,dedesupri1991,1,2025-02-13 07:01:42,"Sebelum updat sudah dapat Tema, setelah update malah hilang.",updat tema update hilang
App Store,amoebaO.O,5,2025-02-13 06:26:41,upgrade wa ku juga pls pengen pink pink,upgrade wa ku pls pengen pink pink
App Store,gak tauuuuuuuu,5,2025-02-13 05:41:23,kenapa hilang bubble chat aku😭,hilang bubble chat
App Store,Aphrodite🎀,5,2025-02-13 05:06:24,akhirnya bisa muncul tema pink 🩷,muncul tema pink
App Store,your bby gurl,3,2025-02-13 04:29:35,Kenapa fitur tema bubble chatnya tiba - tiba hilang ya? tidak seruu🥲,fitur tema bubble chatnya hilang seruu
App Store,uncl.crowley,1,2025-02-13 04:19:09,Tolong di perbaiki BUG tidak ada notifikasi pesan dan panggilan masuk ini sangat buruk utk mobilitas penggunaan whatsapp yg tinggi,perbaiki bug notifikasi pesan panggilan masuk buruk mobilitas penggunaan whatsapp
App Store,bryansihotang557,2,2025-02-13 04:17:34,mls bngt udh sampe ganti hp ttp ga dpt fitur nya,mls bngt sampe ganti hp ttp ga fitur
App Store,Cindyyyydwiii,3,2025-02-13 04:14:15,Kenapa bubble text pinknya ilaangg😭😭😭😭,bubble text pinknya ilaangg
App Store,Capek12,2,2025-02-13 03:31:19,Ganti nomor malah tema wa ny hilang☹️,ganti nomor tema wa hilang
App Store,aanngddrr,5,2025-02-13 03:24:08,lama banget muncul fitur ubah tema nya di ip 11,muncul fitur ubah tema ip 11
App Store,messylanp09,2,2025-02-13 03:21:41,Please return my color bubble chat feature,please return my color bubble chat feature
App Store,dej4vu.ilyou,4,2025-02-13 03:02:51,KOK BALIK JD IJO?!!😭😭 pdhk updatean kmren bagus2 bisa jadi warna warni chatnya😭😭😭,ijo pdhk updatean kmren bagus2 warna warni chatnya
App Store,catloverrrs,3,2025-02-13 02:59:51,"udah perbaruan mulu tapi sampe skrg saya blm kebagian tema chat & bubble typing min, trs knp skrg chat wa suka tba ceklis ps kirim pesan ke 2x nya bru ceklis 2, hufft menyebalkann sekali 🥲🫠",perbaruan mulu sampe skrg blm kebagian tema chat bubble typing min knp skrg chat wa suka tba ceklis ps kirim pesan 2x bru ceklis 2 hufft menyebalkann
App Store,Nisoyyy,5,2025-02-13 02:54:45,Kerenn sekali,kerenn
App Store,Ptr123-,1,2025-02-13 02:40:32,Jelek banget sekarang tiap vc mati”an,jelek vc matian
App Store,friska putri noviani,4,2025-02-13 02:32:15,"kenapa tema chat di ios tb tb ilang ya? pdhl kmrn udh sempet ada tp hari ini malah tb"" ilang sndiri?",tema chat ios tb tb ilang kmrn sempet tb ilang sndiri
App Store,suyrngmaijoe,1,2025-02-13 02:29:39,"di ios notifikasi nya delayy, masa harus di buka dulu aplikasi nya baru ketauan siapa yang chst",ios notifikasi delayy buka aplikasi ketauan chst
App Store,Heyza Damara Mutyara,4,2025-02-13 02:22:53,"Kenapaa whatsapp saya gabisa ganti tema, mau tema pink",kenapaa whatsapp gabisa ganti tema tema pink
App Store,Nissa 33,5,2025-02-13 01:27:56,Mohon ditingkatkan kualitas post status photo dan video.,mohon ditingkatkan kualitas post status photo video
App Store,Fafacuuuu,1,2025-02-13 01:26:42,Kok bubble chatnya balik ijo lagi,bubble chatnya ijo
App Store,bbiyuuuu,1,2025-02-13 00:59:40,"kenapa tbtb ilang tema bubble chatnyaaa, kok jadi ino lagi?? kembalikan tema whatsapp skena akuuuuu",tbtb ilang tema bubble chatnyaaa ino kembalikan tema whatsapp skena akuuuuu
App Store,alvanntokwes,5,2025-02-13 00:44:46,mau tanya kenapa di wa saya gak bisa repost mention ya??,wa gak repost mention
App Store,tema woi tema,3,2025-02-13 00:41:14,temaa kok belumm adaaa,temaa belumm adaaa
App Store,Wo Khul,3,2025-02-13 00:22:34,"Gk ada meta Ai, pdahal udah update trus",gk meta ai pdahal update
App Store,trilyly__,3,2025-02-13 00:07:02,kenapa ya ko di saya belum ada fitu ai nya dan belum muncul juga tema chat nya kenapa ini whatsapp padahal di org lain kaya uda hampir muncull semua knp di saya tidakk??,ko fitu ai muncul tema chat whatsapp org kaya uda muncull knp tidakk
App Store,pinkkkkpinkkkkk,1,2025-02-13 00:05:39,"Gabisa pake wa lagi karna ios tidak mendukung, plis gausa update2 lagi",gabisa wa karna ios mendukung plis gausa update2
App Store,aduhae ada tarus namanya,1,2025-02-12 23:47:49,Knp gak bisa update lagi di ios 13 T^T,knp gak update ios 13 tt
App Store,jeyjeyjeyyyy,1,2025-02-12 23:11:19,"ini kok yang aku gada ya update an baru yg bubble chat nya bisa milih warna??? IRI PLISSS KOK GA ADA MULU TEMEN TEMEN AK ADA PDHL + udh update ios juga ini🫠🫠🫠🫠🫠🫠

update: 13 nov 2024
AH MONYET UDH GUA UPDATE LG JUGA MASI GA DAPET FITUR BUBBLE CHAT PINK, MONYETT EMG

update: 13 february 
MANA KOK W MASIH BLM DAPET HAH BUBBLE PINK ITU",gada update bubble chat milih warna iri plisss ga mulu temen temen ak update ios update 13 nov 2024 ah monyet update masi ga dapet fitur bubble chat pink monyett emg update 13 february w blm dapet hah bubble pink
App Store,Okegaslah,1,2025-02-12 22:55:10,Kenapa akhir akhir ini whatsapp di ios semakin buruk?? Kadang pas melakukan panggilan sering force close,whatsapp ios buruk kadang panggilan force close
App Store,sapikahh,4,2025-02-12 22:43:27,kenapa tiba tiba wa saya ga ada warna pink nya lagi ya? ini bisa balik lagi ga tapi ke warna pink lagi nantinya?,wa ga warna pink ga warna pink
App Store,Soma somire,5,2025-02-12 19:22:17,"Apk ini bagus bgt asli, cara kerjanya simple dan praktis tp kalo boleh kasih masukan tolong dong ditambahin fitur translation nya supaya kalo chat dgn yg berbeda bahasa gk keluar masuk apk translate lain. Jadi waktu mereka reply pesan pake bahasa mereka kita tinggal pencet bubble nya terus ada opsi buat ditranslate gitu. Thankyou",apk bagus asli kerjanya simple praktis kasih masukan ditambahin fitur translation chat berbeda bahasa gk masuk apk translate reply pesan bahasa tinggal pencet bubble opsi ditranslate gitu thankyou
App Store,indhdc,5,2025-02-12 18:33:33,ko blm bisa ganti tema wa si,ko blm ganti tema wa
App Store,ripyu,4,2025-02-12 18:09:44,kok di aku belum ada chat berwarna sih??? padahal udah ios 18 lho,chat berwarna ios 18 lho
App Store,IkanHiu123,2,2025-02-12 16:34:47,"sering bug di mana telfon dan chat tidak masuk (kita ceklis ketika di chat atau di telfon orang lain jika apk whatsapp tidak terbuka, di mohon untuk fix hal ini)",bug telfon chat masuk ceklis chat telfon orang apk whatsapp terbuka mohon fix
App Store,anfffayy,5,2025-02-12 15:55:12,"teruntuk admin whatsapp,tolong di updateee lagiii untuk channelnya,biar setiap admin channel ada keterangannya (nama) siapa yang typing plisss🥺🥺☹️",teruntuk admin whatsapptolong updateee lagiii channelnyabiar admin channel keterangannya nama typing plisss
App Store,w***www,1,2025-02-12 14:35:53,kamera vc malah mirror,kamera vc mirror
App Store,ce melmel,1,2025-02-12 13:03:40,"sumpah km kok lama bgt jd tema pink, yg lain udah pd tema pink aku blm. jadul bgt😭😭🫵🏻",sumpah km tema pink pd tema pink blm jadul
App Store,radit 008,1,2025-02-12 12:41:36,mass req fitur keluarkan pengikut ch,mass req fitur keluarkan pengikut ch
App Store,mumuww_,4,2025-02-12 12:21:57,kapann sieee mode tema nyaa rilissss,kapann sieee mode tema nyaa rilissss
App Store,zuhacantikk,3,2025-02-12 11:27:11,KOK PUNYA GUE BELUMM ADAA TEMANYAA😩,gue belumm adaa temanyaa
App Store,Sbrinkja,5,2025-02-12 11:15:00,Niceee,niceee
App Store,geda gedi geda geda o,2,2025-02-12 10:50:41,"KENAPA SETIAP BUKA WA DISURUH KELOLA PENYIMPANAN ?,padahal aku udah Bersihin memo ku dan foto yang gapenting sampe vd ama foto aku di galeri ku cuman 611 !,tolong diperbaikin,lebih baik kasih saran dimana letak memo penuh nya !!",buka wa disuruh kelola penyimpanan bersihin memo ku foto gapenting sampe vd ama foto galeri ku cuman 611 diperbaikinlebih kasih saran letak memo penuh
App Store,laudya keisya,2,2025-02-12 10:19:17,mana katanya ada temanya udah update berkali2 gaada tuh?,temanya update berkali2 gaada
